"","date","hits","keyword","geo","trends_month","trends_year"
"1387",2023-03-05,61,"library near me","US-UT-770",3,2023
"1388",2023-03-12,40,"library near me","US-UT-770",3,2023
"1389",2023-03-19,81,"library near me","US-UT-770",3,2023
"1390",2023-03-26,46,"library near me","US-UT-770",3,2023
"1391",2023-04-02,64,"library near me","US-UT-770",4,2023
"1392",2023-04-09,56,"library near me","US-UT-770",4,2023
"1393",2023-04-16,59,"library near me","US-UT-770",4,2023
"1394",2023-04-23,70,"library near me","US-UT-770",4,2023
"1395",2023-04-30,91,"library near me","US-UT-770",4,2023
"1396",2023-05-07,75,"library near me","US-UT-770",5,2023
"1397",2023-05-14,89,"library near me","US-UT-770",5,2023
"1398",2023-05-21,45,"library near me","US-UT-770",5,2023
"1399",2023-05-28,77,"library near me","US-UT-770",5,2023
"1400",2023-06-04,59,"library near me","US-UT-770",6,2023
"1401",2023-06-11,78,"library near me","US-UT-770",6,2023
"1402",2023-06-18,57,"library near me","US-UT-770",6,2023
"1403",2023-06-25,92,"library near me","US-UT-770",6,2023
"1404",2023-07-02,68,"library near me","US-UT-770",7,2023
"1405",2023-07-09,91,"library near me","US-UT-770",7,2023
"1406",2023-07-16,68,"library near me","US-UT-770",7,2023
"1407",2023-07-23,58,"library near me","US-UT-770",7,2023
"1408",2023-07-30,81,"library near me","US-UT-770",7,2023
"1409",2023-08-06,80,"library near me","US-UT-770",8,2023
"1410",2023-08-13,48,"library near me","US-UT-770",8,2023
"1411",2023-08-20,62,"library near me","US-UT-770",8,2023
"1412",2023-08-27,75,"library near me","US-UT-770",8,2023
"1413",2023-09-03,66,"library near me","US-UT-770",9,2023
"1414",2023-09-10,69,"library near me","US-UT-770",9,2023
"1415",2023-09-17,70,"library near me","US-UT-770",9,2023
"1416",2023-09-24,82,"library near me","US-UT-770",9,2023
"1417",2023-10-01,90,"library near me","US-UT-770",10,2023
"1418",2023-10-08,79,"library near me","US-UT-770",10,2023
"1419",2023-10-15,54,"library near me","US-UT-770",10,2023
"1420",2023-10-22,40,"library near me","US-UT-770",10,2023
"1421",2023-10-29,54,"library near me","US-UT-770",10,2023
"1422",2023-11-05,64,"library near me","US-UT-770",11,2023
"1423",2023-11-12,57,"library near me","US-UT-770",11,2023
"1424",2023-11-19,38,"library near me","US-UT-770",11,2023
"1425",2023-11-26,90,"library near me","US-UT-770",11,2023
"1426",2023-12-03,59,"library near me","US-UT-770",12,2023
"1427",2023-12-10,50,"library near me","US-UT-770",12,2023
"1428",2023-12-17,0,"library near me","US-UT-770",12,2023
"1429",2023-12-24,43,"library near me","US-UT-770",12,2023
"1430",2023-12-31,50,"library near me","US-UT-770",12,2023
"1431",2021-11-28,56,"library near me","US-TX-618",11,2021
"1432",2021-12-05,46,"library near me","US-TX-618",12,2021
"1433",2021-12-12,44,"library near me","US-TX-618",12,2021
"1434",2021-12-19,45,"library near me","US-TX-618",12,2021
"1435",2021-12-26,44,"library near me","US-TX-618",12,2021
"1436",2022-01-02,46,"library near me","US-TX-618",1,2022
"1437",2022-01-09,64,"library near me","US-TX-618",1,2022
"1438",2022-01-16,49,"library near me","US-TX-618",1,2022
"1439",2022-01-23,55,"library near me","US-TX-618",1,2022
"1440",2022-01-30,62,"library near me","US-TX-618",1,2022
"1441",2022-02-06,68,"library near me","US-TX-618",2,2022
"1442",2022-02-13,50,"library near me","US-TX-618",2,2022
"1443",2022-02-20,62,"library near me","US-TX-618",2,2022
"1444",2022-02-27,61,"library near me","US-TX-618",2,2022
"1445",2022-03-06,62,"library near me","US-TX-618",3,2022
"1446",2022-03-13,66,"library near me","US-TX-618",3,2022
"1447",2022-03-20,46,"library near me","US-TX-618",3,2022
"1448",2022-03-27,54,"library near me","US-TX-618",3,2022
"1449",2022-04-03,79,"library near me","US-TX-618",4,2022
"1450",2022-04-10,71,"library near me","US-TX-618",4,2022
"1451",2022-04-17,55,"library near me","US-TX-618",4,2022
"1452",2022-04-24,53,"library near me","US-TX-618",4,2022
"1453",2022-05-01,50,"library near me","US-TX-618",5,2022
"1454",2022-05-08,51,"library near me","US-TX-618",5,2022
"1455",2022-05-15,56,"library near me","US-TX-618",5,2022
"1456",2022-05-22,58,"library near me","US-TX-618",5,2022
"1457",2022-05-29,70,"library near me","US-TX-618",5,2022
"1458",2022-06-05,91,"library near me","US-TX-618",6,2022
"1459",2022-06-12,86,"library near me","US-TX-618",6,2022
"1460",2022-06-19,92,"library near me","US-TX-618",6,2022
"1461",2022-06-26,80,"library near me","US-TX-618",6,2022
"1462",2022-07-03,88,"library near me","US-TX-618",7,2022
"1463",2022-07-10,70,"library near me","US-TX-618",7,2022
"1464",2022-07-17,82,"library near me","US-TX-618",7,2022
"1465",2022-07-24,73,"library near me","US-TX-618",7,2022
"1466",2022-07-31,81,"library near me","US-TX-618",7,2022
"1467",2022-08-07,69,"library near me","US-TX-618",8,2022
"1468",2022-08-14,59,"library near me","US-TX-618",8,2022
"1469",2022-08-21,72,"library near me","US-TX-618",8,2022
"1470",2022-08-28,64,"library near me","US-TX-618",8,2022
"1471",2022-09-04,71,"library near me","US-TX-618",9,2022
"1472",2022-09-11,69,"library near me","US-TX-618",9,2022
"1473",2022-09-18,60,"library near me","US-TX-618",9,2022
"1474",2022-09-25,70,"library near me","US-TX-618",9,2022
"1475",2022-10-02,65,"library near me","US-TX-618",10,2022
"1476",2022-10-09,84,"library near me","US-TX-618",10,2022
"1477",2022-10-16,57,"library near me","US-TX-618",10,2022
"1478",2022-10-23,67,"library near me","US-TX-618",10,2022
"1479",2022-10-30,59,"library near me","US-TX-618",10,2022
"1480",2022-11-06,64,"library near me","US-TX-618",11,2022
"1481",2022-11-13,39,"library near me","US-TX-618",11,2022
"1482",2022-11-20,46,"library near me","US-TX-618",11,2022
"1483",2022-11-27,50,"library near me","US-TX-618",11,2022
"1484",2022-12-04,43,"library near me","US-TX-618",12,2022
"1485",2022-12-11,46,"library near me","US-TX-618",12,2022
"1486",2022-12-18,41,"library near me","US-TX-618",12,2022
"1487",2022-12-25,54,"library near me","US-TX-618",12,2022
"1488",2023-01-01,61,"library near me","US-TX-618",1,2023
"1489",2023-01-08,79,"library near me","US-TX-618",1,2023
"1490",2023-01-15,67,"library near me","US-TX-618",1,2023
"1491",2023-01-22,70,"library near me","US-TX-618",1,2023
"1492",2023-01-29,70,"library near me","US-TX-618",1,2023
"1493",2023-02-05,66,"library near me","US-TX-618",2,2023
"1494",2023-02-12,74,"library near me","US-TX-618",2,2023
"1495",2023-02-19,65,"library near me","US-TX-618",2,2023
"1496",2023-02-26,71,"library near me","US-TX-618",2,2023
"1497",2023-03-05,50,"library near me","US-TX-618",3,2023
"1498",2023-03-12,70,"library near me","US-TX-618",3,2023
"1499",2023-03-19,64,"library near me","US-TX-618",3,2023
"1500",2023-03-26,63,"library near me","US-TX-618",3,2023
"1501",2023-04-02,55,"library near me","US-TX-618",4,2023
"1502",2023-04-09,61,"library near me","US-TX-618",4,2023
"1503",2023-04-16,50,"library near me","US-TX-618",4,2023
"1504",2023-04-23,65,"library near me","US-TX-618",4,2023
"1505",2023-04-30,65,"library near me","US-TX-618",4,2023
"1506",2023-05-07,49,"library near me","US-TX-618",5,2023
"1507",2023-05-14,57,"library near me","US-TX-618",5,2023
"1508",2023-05-21,69,"library near me","US-TX-618",5,2023
"1509",2023-05-28,83,"library near me","US-TX-618",5,2023
"1510",2023-06-04,84,"library near me","US-TX-618",6,2023
"1511",2023-06-11,90,"library near me","US-TX-618",6,2023
"1512",2023-06-18,86,"library near me","US-TX-618",6,2023
"1513",2023-06-25,77,"library near me","US-TX-618",6,2023
"1514",2023-07-02,90,"library near me","US-TX-618",7,2023
"1515",2023-07-09,82,"library near me","US-TX-618",7,2023
"1516",2023-07-16,61,"library near me","US-TX-618",7,2023
"1517",2023-07-23,69,"library near me","US-TX-618",7,2023
"1518",2023-07-30,56,"library near me","US-TX-618",7,2023
"1519",2023-08-06,69,"library near me","US-TX-618",8,2023
"1520",2023-08-13,56,"library near me","US-TX-618",8,2023
"1521",2023-08-20,87,"library near me","US-TX-618",8,2023
"1522",2023-08-27,75,"library near me","US-TX-618",8,2023
"1523",2023-09-03,57,"library near me","US-TX-618",9,2023
"1524",2023-09-10,63,"library near me","US-TX-618",9,2023
"1525",2023-09-17,56,"library near me","US-TX-618",9,2023
"1526",2023-09-24,76,"library near me","US-TX-618",9,2023
"1527",2023-10-01,46,"library near me","US-TX-618",10,2023
"1528",2023-10-08,100,"library near me","US-TX-618",10,2023
"1529",2023-10-15,56,"library near me","US-TX-618",10,2023
"1530",2023-10-22,35,"library near me","US-TX-618",10,2023
"1531",2023-10-29,64,"library near me","US-TX-618",10,2023
"1532",2023-11-05,61,"library near me","US-TX-618",11,2023
"1533",2023-11-12,47,"library near me","US-TX-618",11,2023
"1534",2023-11-19,56,"library near me","US-TX-618",11,2023
"1535",2023-11-26,40,"library near me","US-TX-618",11,2023
"1536",2023-12-03,46,"library near me","US-TX-618",12,2023
"1537",2023-12-10,44,"library near me","US-TX-618",12,2023
"1538",2023-12-17,41,"library near me","US-TX-618",12,2023
"1539",2023-12-24,54,"library near me","US-TX-618",12,2023
"1540",2023-12-31,51,"library near me","US-TX-618",12,2023
"1541",2021-11-28,49,"library near me","US-TX-641",11,2021
"1542",2021-12-05,31,"library near me","US-TX-641",12,2021
"1543",2021-12-12,0,"library near me","US-TX-641",12,2021
"1544",2021-12-19,0,"library near me","US-TX-641",12,2021
"1545",2021-12-26,31,"library near me","US-TX-641",12,2021
"1546",2022-01-02,0,"library near me","US-TX-641",1,2022
"1547",2022-01-09,0,"library near me","US-TX-641",1,2022
"1548",2022-01-16,51,"library near me","US-TX-641",1,2022
"1549",2022-01-23,45,"library near me","US-TX-641",1,2022
"1550",2022-01-30,50,"library near me","US-TX-641",1,2022
"1551",2022-02-06,71,"library near me","US-TX-641",2,2022
"1552",2022-02-13,55,"library near me","US-TX-641",2,2022
"1553",2022-02-20,42,"library near me","US-TX-641",2,2022
"1554",2022-02-27,40,"library near me","US-TX-641",2,2022
"1555",2022-03-06,58,"library near me","US-TX-641",3,2022
"1556",2022-03-13,37,"library near me","US-TX-641",3,2022
"1557",2022-03-20,46,"library near me","US-TX-641",3,2022
"1558",2022-03-27,45,"library near me","US-TX-641",3,2022
"1559",2022-04-03,66,"library near me","US-TX-641",4,2022
"1560",2022-04-10,45,"library near me","US-TX-641",4,2022
"1561",2022-04-17,52,"library near me","US-TX-641",4,2022
"1562",2022-04-24,39,"library near me","US-TX-641",4,2022
"1563",2022-05-01,51,"library near me","US-TX-641",5,2022
"1564",2022-05-08,28,"library near me","US-TX-641",5,2022
"1565",2022-05-15,43,"library near me","US-TX-641",5,2022
"1566",2022-05-22,43,"library near me","US-TX-641",5,2022
"1567",2022-05-29,53,"library near me","US-TX-641",5,2022
"1568",2022-06-05,47,"library near me","US-TX-641",6,2022
"1569",2022-06-12,56,"library near me","US-TX-641",6,2022
"1570",2022-06-19,40,"library near me","US-TX-641",6,2022
"1571",2022-06-26,23,"library near me","US-TX-641",6,2022
"1572",2022-07-03,31,"library near me","US-TX-641",7,2022
"1573",2022-07-10,49,"library near me","US-TX-641",7,2022
"1574",2022-07-17,41,"library near me","US-TX-641",7,2022
"1575",2022-07-24,56,"library near me","US-TX-641",7,2022
"1576",2022-07-31,49,"library near me","US-TX-641",7,2022
"1577",2022-08-07,36,"library near me","US-TX-641",8,2022
"1578",2022-08-14,45,"library near me","US-TX-641",8,2022
"1579",2022-08-21,51,"library near me","US-TX-641",8,2022
"1580",2022-08-28,45,"library near me","US-TX-641",8,2022
"1581",2022-09-04,43,"library near me","US-TX-641",9,2022
"1582",2022-09-11,24,"library near me","US-TX-641",9,2022
"1583",2022-09-18,39,"library near me","US-TX-641",9,2022
"1584",2022-09-25,43,"library near me","US-TX-641",9,2022
"1585",2022-10-02,53,"library near me","US-TX-641",10,2022
"1586",2022-10-09,36,"library near me","US-TX-641",10,2022
"1587",2022-10-16,48,"library near me","US-TX-641",10,2022
"1588",2022-10-23,88,"library near me","US-TX-641",10,2022
"1589",2022-10-30,82,"library near me","US-TX-641",10,2022
"1590",2022-11-06,74,"library near me","US-TX-641",11,2022
"1591",2022-11-13,33,"library near me","US-TX-641",11,2022
"1592",2022-11-20,35,"library near me","US-TX-641",11,2022
"1593",2022-11-27,44,"library near me","US-TX-641",11,2022
"1594",2022-12-04,41,"library near me","US-TX-641",12,2022
"1595",2022-12-11,0,"library near me","US-TX-641",12,2022
"1596",2022-12-18,35,"library near me","US-TX-641",12,2022
"1597",2022-12-25,29,"library near me","US-TX-641",12,2022
"1598",2023-01-01,51,"library near me","US-TX-641",1,2023
"1599",2023-01-08,37,"library near me","US-TX-641",1,2023
"1600",2023-01-15,34,"library near me","US-TX-641",1,2023
"1601",2023-01-22,44,"library near me","US-TX-641",1,2023
"1602",2023-01-29,35,"library near me","US-TX-641",1,2023
"1603",2023-02-05,47,"library near me","US-TX-641",2,2023
"1604",2023-02-12,63,"library near me","US-TX-641",2,2023
"1605",2023-02-19,66,"library near me","US-TX-641",2,2023
"1606",2023-02-26,49,"library near me","US-TX-641",2,2023
"1607",2023-03-05,52,"library near me","US-TX-641",3,2023
"1608",2023-03-12,56,"library near me","US-TX-641",3,2023
"1609",2023-03-19,50,"library near me","US-TX-641",3,2023
"1610",2023-03-26,48,"library near me","US-TX-641",3,2023
"1611",2023-04-02,51,"library near me","US-TX-641",4,2023
"1612",2023-04-09,62,"library near me","US-TX-641",4,2023
"1613",2023-04-16,33,"library near me","US-TX-641",4,2023
"1614",2023-04-23,65,"library near me","US-TX-641",4,2023
"1615",2023-04-30,45,"library near me","US-TX-641",4,2023
"1616",2023-05-07,35,"library near me","US-TX-641",5,2023
"1617",2023-05-14,38,"library near me","US-TX-641",5,2023
"1618",2023-05-21,57,"library near me","US-TX-641",5,2023
"1619",2023-05-28,66,"library near me","US-TX-641",5,2023
"1620",2023-06-04,70,"library near me","US-TX-641",6,2023
"1621",2023-06-11,51,"library near me","US-TX-641",6,2023
"1622",2023-06-18,77,"library near me","US-TX-641",6,2023
"1623",2023-06-25,69,"library near me","US-TX-641",6,2023
"1624",2023-07-02,43,"library near me","US-TX-641",7,2023
"1625",2023-07-09,53,"library near me","US-TX-641",7,2023
"1626",2023-07-16,62,"library near me","US-TX-641",7,2023
"1627",2023-07-23,31,"library near me","US-TX-641",7,2023
"1628",2023-07-30,54,"library near me","US-TX-641",7,2023
"1629",2023-08-06,52,"library near me","US-TX-641",8,2023
"1630",2023-08-13,60,"library near me","US-TX-641",8,2023
"1631",2023-08-20,65,"library near me","US-TX-641",8,2023
"1632",2023-08-27,36,"library near me","US-TX-641",8,2023
"1633",2023-09-03,48,"library near me","US-TX-641",9,2023
"1634",2023-09-10,70,"library near me","US-TX-641",9,2023
"1635",2023-09-17,50,"library near me","US-TX-641",9,2023
"1636",2023-09-24,37,"library near me","US-TX-641",9,2023
"1637",2023-10-01,63,"library near me","US-TX-641",10,2023
"1638",2023-10-08,100,"library near me","US-TX-641",10,2023
"1639",2023-10-15,34,"library near me","US-TX-641",10,2023
"1640",2023-10-22,45,"library near me","US-TX-641",10,2023
"1641",2023-10-29,28,"library near me","US-TX-641",10,2023
"1642",2023-11-05,35,"library near me","US-TX-641",11,2023
"1643",2023-11-12,42,"library near me","US-TX-641",11,2023
"1644",2023-11-19,41,"library near me","US-TX-641",11,2023
"1645",2023-11-26,44,"library near me","US-TX-641",11,2023
"1646",2023-12-03,62,"library near me","US-TX-641",12,2023
"1647",2023-12-10,25,"library near me","US-TX-641",12,2023
"1648",2023-12-17,45,"library near me","US-TX-641",12,2023
"1649",2023-12-24,40,"library near me","US-TX-641",12,2023
"1650",2023-12-31,59,"library near me","US-TX-641",12,2023
"1651",2021-11-28,59,"library near me","US-TN-640",11,2021
"1652",2021-12-05,0,"library near me","US-TN-640",12,2021
"1653",2021-12-12,0,"library near me","US-TN-640",12,2021
"1654",2021-12-19,0,"library near me","US-TN-640",12,2021
"1655",2021-12-26,0,"library near me","US-TN-640",12,2021
"1656",2022-01-02,0,"library near me","US-TN-640",1,2022
"1657",2022-01-09,0,"library near me","US-TN-640",1,2022
"1658",2022-01-16,0,"library near me","US-TN-640",1,2022
"1659",2022-01-23,0,"library near me","US-TN-640",1,2022
"1660",2022-01-30,55,"library near me","US-TN-640",1,2022
"1661",2022-02-06,0,"library near me","US-TN-640",2,2022
"1662",2022-02-13,0,"library near me","US-TN-640",2,2022
"1663",2022-02-20,0,"library near me","US-TN-640",2,2022
"1664",2022-02-27,71,"library near me","US-TN-640",2,2022
"1665",2022-03-06,53,"library near me","US-TN-640",3,2022
"1666",2022-03-13,0,"library near me","US-TN-640",3,2022
"1667",2022-03-20,48,"library near me","US-TN-640",3,2022
"1668",2022-03-27,0,"library near me","US-TN-640",3,2022
"1669",2022-04-03,0,"library near me","US-TN-640",4,2022
"1670",2022-04-10,0,"library near me","US-TN-640",4,2022
"1671",2022-04-17,49,"library near me","US-TN-640",4,2022
"1672",2022-04-24,0,"library near me","US-TN-640",4,2022
"1673",2022-05-01,0,"library near me","US-TN-640",5,2022
"1674",2022-05-08,0,"library near me","US-TN-640",5,2022
"1675",2022-05-15,0,"library near me","US-TN-640",5,2022
"1676",2022-05-22,0,"library near me","US-TN-640",5,2022
"1677",2022-05-29,69,"library near me","US-TN-640",5,2022
"1678",2022-06-05,52,"library near me","US-TN-640",6,2022
"1679",2022-06-12,0,"library near me","US-TN-640",6,2022
"1680",2022-06-19,52,"library near me","US-TN-640",6,2022
"1681",2022-06-26,0,"library near me","US-TN-640",6,2022
"1682",2022-07-03,0,"library near me","US-TN-640",7,2022
"1683",2022-07-10,0,"library near me","US-TN-640",7,2022
"1684",2022-07-17,0,"library near me","US-TN-640",7,2022
"1685",2022-07-24,0,"library near me","US-TN-640",7,2022
"1686",2022-07-31,90,"library near me","US-TN-640",7,2022
"1687",2022-08-07,61,"library near me","US-TN-640",8,2022
"1688",2022-08-14,89,"library near me","US-TN-640",8,2022
"1689",2022-08-21,0,"library near me","US-TN-640",8,2022
"1690",2022-08-28,52,"library near me","US-TN-640",8,2022
"1691",2022-09-04,48,"library near me","US-TN-640",9,2022
"1692",2022-09-11,0,"library near me","US-TN-640",9,2022
"1693",2022-09-18,0,"library near me","US-TN-640",9,2022
